id,merchantId,name,description,price,stock,category,commissionRate,status,metadata,createdAt,updatedAt,productType,fixedCommissionRate,allowCommissionAdjustment,minCommissionRate,maxCommissionRate
2c0083dd-62b7-4cb4-b6e5-e3671b7c22d9,f9fd7fe9-18eb-4519-806a-7a486be863c9,网件 Nighthawk AX8 WiFi 6 路由器,WiFi 6，8 流并发，支持 MU-MIMO，智能 QoS，适合家庭和办公。,1799.00,20,路由器,0.09,active,"{""core"": {""media"": {""images"": [{""url"": ""https://images.unsplash.com/photo-1609081219090-a6d81d3085bf?w=400"", ""type"": ""thumbnail""}]}}, ""type"": ""wifi6_router"", ""brand"": ""网件"", ""model"": ""Nighthawk AX8"", ""currency"": ""CNY"", ""features"": [""WiFi 6"", ""8流并发"", ""MU-MIMO"", ""智能QoS""]}",2025-12-01 04:15:19.141641,2025-12-01 04:15:19.141641,physical,,f,,
ee21d4d7-3469-42b9-b383-a4b0bb5a8a6e,f9fd7fe9-18eb-4519-806a-7a486be863c9,MacBook Pro 14英寸 M3 Pro 芯片,14 英寸 Liquid Retina XDR 显示屏，M3 Pro 芯片，18 小时续航，适合专业创作。,16999.00,20,笔记本电脑,0.05,active,"{""cpu"": ""M3 Pro"", ""ram"": ""18GB"", ""core"": {""media"": {""images"": [{""url"": ""https://images.unsplash.com/photo-1517336714731-489689fd1ca8?w=400"", ""type"": ""thumbnail""}]}}, ""brand"": ""Apple"", ""model"": ""MacBook Pro 14\"""", ""screen"": ""14英寸 Liquid Retina XDR"", ""storage"": ""512GB SSD"", ""currency"": ""CNY""}",2025-12-01 04:15:19.203186,2025-12-01 04:15:19.203186,physical,,f,,
32b277a5-6730-4939-a1de-a023fb6f3d17,f9fd7fe9-18eb-4519-806a-7a486be863c9,MacBook Air 13英寸 M2 芯片,13.6 英寸 Liquid Retina 显示屏，M2 芯片，18 小时续航，轻薄便携。,9999.00,35,笔记本电脑,0.05,active,"{""cpu"": ""M2"", ""ram"": ""8GB"", ""core"": {""media"": {""images"": [{""url"": ""https://images.unsplash.com/photo-1517336714731-489689fd1ca8?w=400"", ""type"": ""thumbnail""}]}}, ""brand"": ""Apple"", ""model"": ""MacBook Air 13\"""", ""screen"": ""13.6英寸 Liquid Retina"", ""storage"": ""256GB SSD"", ""currency"": ""CNY""}",2025-12-01 04:15:19.274693,2025-12-01 04:15:19.274693,physical,,f,,
9c33c3b9-740f-47d6-9d76-e720f17c8f09,f9fd7fe9-18eb-4519-806a-7a486be863c9,联想 ThinkPad X1 Carbon 14英寸,14 英寸 2.8K 显示屏，Intel i7-1355U，16GB 内存，512GB SSD，商务轻薄本。,11999.00,25,笔记本电脑,0.06,active,"{""cpu"": ""Intel i7-1355U"", ""ram"": ""16GB"", ""core"": {""media"": {""images"": [{""url"": ""https://images.unsplash.com/photo-1496181133206-80ce9b88a853?w=400"", ""type"": ""thumbnail""}]}}, ""brand"": ""联想"", ""model"": ""ThinkPad X1 Carbon"", ""screen"": ""14英寸 2.8K"", ""storage"": ""512GB SSD"", ""currency"": ""CNY""}",2025-12-01 04:15:19.322994,2025-12-01 04:15:19.322994,physical,,f,,
18b263e6-c1db-4c2f-a454-b5f0b598ac7d,f9fd7fe9-18eb-4519-806a-7a486be863c9,戴尔 XPS 13 Plus 13.4英寸,13.4 英寸 OLED 触控屏，Intel i7-1360P，16GB 内存，512GB SSD，超薄设计。,12999.00,18,笔记本电脑,0.06,active,"{""cpu"": ""Intel i7-1360P"", ""ram"": ""16GB"", ""core"": {""media"": {""images"": [{""url"": ""https://images.unsplash.com/photo-1496181133206-80ce9b88a853?w=400"", ""type"": ""thumbnail""}]}}, ""brand"": ""戴尔"", ""model"": ""XPS 13 Plus"", ""screen"": ""13.4英寸 OLED 触控"", ""storage"": ""512GB SSD"", ""currency"": ""CNY""}",2025-12-01 04:15:19.371593,2025-12-01 04:15:19.371593,physical,,f,,
f6570c9f-dadc-41c6-b8a2-adb757ff27d7,f9fd7fe9-18eb-4519-806a-7a486be863c9,华硕 ROG 幻16 16英寸 游戏本,16 英寸 2.5K 165Hz 显示屏，Intel i9-13900H，RTX 4060，32GB 内存，1TB SSD。,12999.00,15,游戏本,0.07,active,"{""cpu"": ""Intel i9-13900H"", ""gpu"": ""RTX 4060"", ""ram"": ""32GB"", ""core"": {""media"": {""images"": [{""url"": ""https://images.unsplash.com/photo-1496181133206-80ce9b88a853?w=400"", ""type"": ""thumbnail""}]}}, ""brand"": ""华硕"", ""model"": ""ROG 幻16"", ""screen"": ""16英寸 2.5K 165Hz"", ""storage"": ""1TB SSD"", ""currency"": ""CNY""}",2025-12-01 04:15:19.429202,2025-12-01 04:15:19.429202,physical,,f,,
65b954f5-a792-4a11-bf72-9637c7ad768b,f9fd7fe9-18eb-4519-806a-7a486be863c9,iPad Pro 12.9英寸 M2 芯片,12.9 英寸 Liquid Retina XDR 显示屏，M2 芯片，支持 Apple Pencil，适合创作和办公。,8999.00,30,平板电脑,0.05,active,"{""cpu"": ""M2"", ""core"": {""media"": {""images"": [{""url"": ""https://images.unsplash.com/photo-1544244015-0df4b3ffc6b0?w=400"", ""type"": ""thumbnail""}]}}, ""brand"": ""Apple"", ""model"": ""iPad Pro 12.9\"""", ""screen"": ""12.9英寸 Liquid Retina XDR"", ""storage"": ""256GB"", ""currency"": ""CNY""}",2025-12-01 04:15:19.475528,2025-12-01 04:15:19.475528,physical,,f,,
487ece56-5629-4010-ac17-bdaef6ea8f81,f9fd7fe9-18eb-4519-806a-7a486be863c9,Apple Watch Series 9 GPS 版,45mm 表盘，S9 芯片，全天候健康监测，支持血氧检测，18 小时续航。,2999.00,50,智能手表,0.05,active,"{""core"": {""media"": {""images"": [{""url"": ""https://images.unsplash.com/photo-1523275335684-37898b6baf30?w=400"", ""type"": ""thumbnail""}]}}, ""size"": ""45mm"", ""brand"": ""Apple"", ""model"": ""Apple Watch Series 9"", ""currency"": ""CNY"", ""features"": [""健康监测"", ""血氧检测"", ""GPS"", ""18小时续航""]}",2025-12-01 04:15:19.509106,2025-12-01 04:15:19.509106,physical,,f,,
2a8cea62-c1a6-4c4e-9673-4273c7f1711e,f9fd7fe9-18eb-4519-806a-7a486be863c9,Switch OLED 游戏主机,7 英寸 OLED 显示屏，64GB 存储，支持 TV 模式、桌面模式和掌机模式。,2099.00,40,游戏主机,0.08,active,"{""core"": {""media"": {""images"": [{""url"": ""https://images.unsplash.com/photo-1606144042614-b2417e99c4e3?w=400"", ""type"": ""thumbnail""}]}}, ""brand"": ""Nintendo"", ""model"": ""Switch OLED"", ""screen"": ""7英寸 OLED"", ""storage"": ""64GB"", ""currency"": ""CNY"", ""features"": [""TV模式"", ""桌面模式"", ""掌机模式""]}",2025-12-01 04:15:19.560858,2025-12-01 04:15:19.560858,physical,,f,,
156c183d-3966-44dd-99ec-d61a85581587,f9fd7fe9-18eb-4519-806a-7a486be863c9,Kindle Paperwhite 电子书阅读器,6.8 英寸 300ppi 显示屏，32GB 存储，IPX8 防水，6 周续航，内置阅读灯。,999.00,60,电子阅读器,0.07,active,"{""core"": {""media"": {""images"": [{""url"": ""https://images.unsplash.com/photo-1544947950-fa07a98d237f?w=400"", ""type"": ""thumbnail""}]}}, ""brand"": ""Amazon"", ""model"": ""Kindle Paperwhite"", ""screen"": ""6.8英寸 300ppi"", ""storage"": ""32GB"", ""currency"": ""CNY"", ""features"": [""IPX8防水"", ""6周续航"", ""内置阅读灯""]}",2025-12-01 04:15:19.605037,2025-12-01 04:15:19.605037,physical,,f,,
57490ef5-7322-48dd-b760-229f80923852,f9fd7fe9-18eb-4519-806a-7a486be863c9,DJI Mini 4 Pro 无人机,4K 60fps 视频，三向避障，48MP 照片，34 分钟续航，支持 O4 图传。,6999.00,20,无人机,0.10,active,"{""core"": {""media"": {""images"": [{""url"": ""https://images.unsplash.com/photo-1473968512647-3e447244af8f?w=400"", ""type"": ""thumbnail""}]}}, ""brand"": ""DJI"", ""model"": ""Mini 4 Pro"", ""video"": ""4K 60fps"", ""camera"": ""48MP"", ""currency"": ""CNY"", ""features"": [""三向避障"", ""34分钟续航"", ""O4图传""]}",2025-12-01 04:15:19.643448,2025-12-01 04:15:19.643448,physical,,f,,
d9c50961-42e7-4c0e-9894-8337d7ae3552,f92f6904-b1bd-43ab-90ae-94811df5290b,APARK桌面算力中心,"Apark，点亮你的 AI 火花。
让世界更智能，也更懂你。",29999.00,2000,实体商品,,active,"{""core"": {""media"": {""images"": []}}, ""currency"": ""CNY"", ""extensions"": {""commissionRate"": 3}, ""aiCompatible"": {""groq"": {""name"": ""paymind_purchase_physical"", ""parameters"": {""type"": ""object"", ""required"": [""product_id"", ""shipping_address""], ""properties"": {""quantity"": {""type"": ""number"", ""minimum"": 1, ""description"": ""购买数量""}, ""product_id"": {""type"": ""string"", ""description"": ""商品ID：d9c50961-42e7-4c0e-9894-8337d7ae3552""}, ""shipping_address"": {""type"": ""string"", ""description"": ""收货地址（实物商品需要）""}}}, ""description"": ""购买商品：APARK桌面算力中心。Apark，点亮你的 AI 火花。\n让世界更智能，也更懂你。 价格：29999.00 CNY""}, ""claude"": {""name"": ""paymind_purchase_physical"", ""description"": ""购买商品：APARK桌面算力中心。Apark，点亮你的 AI 火花。\n让世界更智能，也更懂你。 价格：29999.00 CNY"", ""input_schema"": {""type"": ""object"", ""required"": [""product_id"", ""shipping_address""], ""properties"": {""quantity"": {""type"": ""number"", ""minimum"": 1, ""description"": ""购买数量""}, ""product_id"": {""type"": ""string"", ""description"": ""商品ID：d9c50961-42e7-4c0e-9894-8337d7ae3552""}, ""shipping_address"": {""type"": ""string"", ""description"": ""收货地址（实物商品需要）""}}}}, ""gemini"": {""name"": ""paymind_purchase_physical"", ""parameters"": {""type"": ""object"", ""required"": [""product_id"", ""shipping_address""], ""properties"": {""quantity"": {""type"": ""number"", ""minimum"": 1, ""description"": ""购买数量""}, ""product_id"": {""type"": ""string"", ""description"": ""商品ID：d9c50961-42e7-4c0e-9894-8337d7ae3552""}, ""shipping_address"": {""type"": ""string"", ""description"": ""收货地址（实物商品需要）""}}}, ""description"": ""购买商品：APARK桌面算力中心。Apark，点亮你的 AI 火花。\n让世界更智能，也更懂你。 价格：29999.00 CNY""}, ""openai"": {""function"": {""name"": ""paymind_purchase_physical"", ""parameters"": {""type"": ""object"", ""required"": [""product_id"", ""shipping_address""], ""properties"": {""quantity"": {""type"": ""number"", ""minimum"": 1, ""description"": ""购买数量""}, ""product_id"": {""type"": ""string"", ""description"": ""商品ID：d9c50961-42e7-4c0e-9894-8337d7ae3552""}, ""shipping_address"": {""type"": ""string"", ""description"": ""收货地址（实物商品需要）""}}}, ""description"": ""购买商品：APARK桌面算力中心。Apark，点亮你的 AI 火花。\n让世界更智能，也更懂你。 价格：29999.00 CNY""}}}, ""typeSpecific"": {}}",2025-12-06 09:16:00.539089,2025-12-06 09:16:00.926257,physical,,f,,
4a2d0d57-67fa-4323-acfb-d796bc89634c,f92f6904-b1bd-43ab-90ae-94811df5290b,consensus 2026 大会门票,consensus 2026 香港门票，半价起,0.10,999999,服务,,active,"{""core"": {""media"": {""images"": []}}, ""currency"": ""USDT"", ""extensions"": {""commissionRate"": 2.5}, ""aiCompatible"": {""groq"": {""name"": ""paymind_mint_nft"", ""parameters"": {""type"": ""object"", ""required"": [""product_id"", ""wallet_address"", ""chain""], ""properties"": {""chain"": {""enum"": [""ethereum"", ""polygon"", ""solana"", ""bsc""], ""type"": ""string"", ""description"": ""区块链网络""}, ""product_id"": {""type"": ""string"", ""description"": ""商品ID：4a2d0d57-67fa-4323-acfb-d796bc89634c""}, ""wallet_address"": {""type"": ""string"", ""description"": ""接收NFT的钱包地址""}}}, ""description"": ""铸造链上资产：consensus 2026 大会门票。consensus 2026 香港门票，半价起""}, ""claude"": {""name"": ""paymind_mint_nft"", ""description"": ""铸造链上资产：consensus 2026 大会门票。consensus 2026 香港门票，半价起"", ""input_schema"": {""type"": ""object"", ""required"": [""product_id"", ""wallet_address"", ""chain""], ""properties"": {""chain"": {""enum"": [""ethereum"", ""polygon"", ""solana"", ""bsc""], ""type"": ""string"", ""description"": ""区块链网络""}, ""product_id"": {""type"": ""string"", ""description"": ""商品ID：4a2d0d57-67fa-4323-acfb-d796bc89634c""}, ""wallet_address"": {""type"": ""string"", ""description"": ""接收NFT的钱包地址""}}}}, ""gemini"": {""name"": ""paymind_mint_nft"", ""parameters"": {""type"": ""object"", ""required"": [""product_id"", ""wallet_address"", ""chain""], ""properties"": {""chain"": {""enum"": [""ethereum"", ""polygon"", ""solana"", ""bsc""], ""type"": ""string"", ""description"": ""区块链网络""}, ""product_id"": {""type"": ""string"", ""description"": ""商品ID：4a2d0d57-67fa-4323-acfb-d796bc89634c""}, ""wallet_address"": {""type"": ""string"", ""description"": ""接收NFT的钱包地址""}}}, ""description"": ""铸造链上资产：consensus 2026 大会门票。consensus 2026 香港门票，半价起""}, ""openai"": {""function"": {""name"": ""paymind_mint_nft"", ""parameters"": {""type"": ""object"", ""required"": [""product_id"", ""wallet_address"", ""chain""], ""properties"": {""chain"": {""enum"": [""ethereum"", ""polygon"", ""solana"", ""bsc""], ""type"": ""string"", ""description"": ""区块链网络""}, ""product_id"": {""type"": ""string"", ""description"": ""商品ID：4a2d0d57-67fa-4323-acfb-d796bc89634c""}, ""wallet_address"": {""type"": ""string"", ""description"": ""接收NFT的钱包地址""}}}, ""description"": ""铸造链上资产：consensus 2026 大会门票。consensus 2026 香港门票，半价起""}}}, ""typeSpecific"": {}}",2025-12-06 09:28:35.697771,2025-12-06 09:28:35.772449,nft,,f,,
d227ab62-8c97-4de5-bdf3-82398235fe7e,f92f6904-b1bd-43ab-90ae-94811df5290b,Apark token,APark 去中心化公链代币,0.01,999999,FT,,active,"{""core"": {""media"": {""images"": []}}, ""currency"": ""USD"", ""extensions"": {""commissionRate"": 2.5}, ""aiCompatible"": {""groq"": {""name"": ""paymind_mint_ft"", ""parameters"": {""type"": ""object"", ""required"": [""product_id"", ""wallet_address"", ""chain""], ""properties"": {""chain"": {""enum"": [""ethereum"", ""polygon"", ""solana"", ""bsc""], ""type"": ""string"", ""description"": ""区块链网络""}, ""product_id"": {""type"": ""string"", ""description"": ""商品ID：d227ab62-8c97-4de5-bdf3-82398235fe7e""}, ""wallet_address"": {""type"": ""string"", ""description"": ""接收NFT的钱包地址""}}}, ""description"": ""铸造链上资产：Apark token。APark 去中心化公链代币""}, ""claude"": {""name"": ""paymind_mint_ft"", ""description"": ""铸造链上资产：Apark token。APark 去中心化公链代币"", ""input_schema"": {""type"": ""object"", ""required"": [""product_id"", ""wallet_address"", ""chain""], ""properties"": {""chain"": {""enum"": [""ethereum"", ""polygon"", ""solana"", ""bsc""], ""type"": ""string"", ""description"": ""区块链网络""}, ""product_id"": {""type"": ""string"", ""description"": ""商品ID：d227ab62-8c97-4de5-bdf3-82398235fe7e""}, ""wallet_address"": {""type"": ""string"", ""description"": ""接收NFT的钱包地址""}}}}, ""gemini"": {""name"": ""paymind_mint_ft"", ""parameters"": {""type"": ""object"", ""required"": [""product_id"", ""wallet_address"", ""chain""], ""properties"": {""chain"": {""enum"": [""ethereum"", ""polygon"", ""solana"", ""bsc""], ""type"": ""string"", ""description"": ""区块链网络""}, ""product_id"": {""type"": ""string"", ""description"": ""商品ID：d227ab62-8c97-4de5-bdf3-82398235fe7e""}, ""wallet_address"": {""type"": ""string"", ""description"": ""接收NFT的钱包地址""}}}, ""description"": ""铸造链上资产：Apark token。APark 去中心化公链代币""}, ""openai"": {""function"": {""name"": ""paymind_mint_ft"", ""parameters"": {""type"": ""object"", ""required"": [""product_id"", ""wallet_address"", ""chain""], ""properties"": {""chain"": {""enum"": [""ethereum"", ""polygon"", ""solana"", ""bsc""], ""type"": ""string"", ""description"": ""区块链网络""}, ""product_id"": {""type"": ""string"", ""description"": ""商品ID：d227ab62-8c97-4de5-bdf3-82398235fe7e""}, ""wallet_address"": {""type"": ""string"", ""description"": ""接收NFT的钱包地址""}}}, ""description"": ""铸造链上资产：Apark token。APark 去中心化公链代币""}}}, ""typeSpecific"": {}}",2025-12-06 09:30:58.465896,2025-12-06 09:30:58.761394,ft,,f,,
ad4b485e-3ae3-4e1e-91f2-d16aba10b7f5,f92f6904-b1bd-43ab-90ae-94811df5290b,心理健康咨询,专家远程心理咨询，守护心理健康,0.01,999999,服务,3.00,active,"{""currency"": ""USDT"", ""extensions"": {""commissionRate"": 3}, ""aiCompatible"": {""groq"": {""name"": ""paymind_book_service"", ""parameters"": {""type"": ""object"", ""required"": [""product_id"", ""appointment_time"", ""contact_info""], ""properties"": {""product_id"": {""type"": ""string"", ""description"": ""商品ID：ad4b485e-3ae3-4e1e-91f2-d16aba10b7f5""}, ""contact_info"": {""type"": ""string"", ""description"": ""联系方式""}, ""appointment_time"": {""type"": ""string"", ""description"": ""预约时间（ISO 8601格式）""}}}, ""description"": ""预约服务：心理健康咨询。专家远程心理咨询，守护心理健康""}, ""claude"": {""name"": ""paymind_book_service"", ""description"": ""预约服务：心理健康咨询。专家远程心理咨询，守护心理健康"", ""input_schema"": {""type"": ""object"", ""required"": [""product_id"", ""appointment_time"", ""contact_info""], ""properties"": {""product_id"": {""type"": ""string"", ""description"": ""商品ID：ad4b485e-3ae3-4e1e-91f2-d16aba10b7f5""}, ""contact_info"": {""type"": ""string"", ""description"": ""联系方式""}, ""appointment_time"": {""type"": ""string"", ""description"": ""预约时间（ISO 8601格式）""}}}}, ""gemini"": {""name"": ""paymind_book_service"", ""parameters"": {""type"": ""object"", ""required"": [""product_id"", ""appointment_time"", ""contact_info""], ""properties"": {""product_id"": {""type"": ""string"", ""description"": ""商品ID：ad4b485e-3ae3-4e1e-91f2-d16aba10b7f5""}, ""contact_info"": {""type"": ""string"", ""description"": ""联系方式""}, ""appointment_time"": {""type"": ""string"", ""description"": ""预约时间（ISO 8601格式）""}}}, ""description"": ""预约服务：心理健康咨询。专家远程心理咨询，守护心理健康""}, ""openai"": {""function"": {""name"": ""paymind_book_service"", ""parameters"": {""type"": ""object"", ""required"": [""product_id"", ""appointment_time"", ""contact_info""], ""properties"": {""product_id"": {""type"": ""string"", ""description"": ""商品ID：ad4b485e-3ae3-4e1e-91f2-d16aba10b7f5""}, ""contact_info"": {""type"": ""string"", ""description"": ""联系方式""}, ""appointment_time"": {""type"": ""string"", ""description"": ""预约时间（ISO 8601格式）""}}}, ""description"": ""预约服务：心理健康咨询。专家远程心理咨询，守护心理健康""}}}}",2025-12-06 09:32:25.387606,2025-12-06 14:49:42.005104,service,,f,,
